time,transforms_0,transforms_1,transforms_2,transforms_3,transforms_4,transforms_5,transforms_6
2024/12/16 14:48:26.72515790,"{'header': {'stamp': {'secs': 1734091251, 'nsecs': 46697}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 46697}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062436890800213, 'z': 0.0, 'w': 0.7079688210893487}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 46697}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 46697}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 46697}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7074061959010722, 'w': 0.7068072396352304}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 46697}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7067767416586953, 'z': 0.0, 'w': 0.7074366667414956}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 46697}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00027389647901567465, 'w': 0.9999999624903587}}}"
2024/12/16 14:48:26.173775815,"{'header': {'stamp': {'secs': 1734091251, 'nsecs': 100563792}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 100563792}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062436890800213, 'z': 0.0, 'w': 0.7079688210893487}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 100563792}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 100563792}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 100563792}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7074061959010722, 'w': 0.7068072396352304}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 100563792}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7067767416586953, 'z': 0.0, 'w': 0.7074366667414956}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 100563792}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00027389647901567465, 'w': 0.9999999624903587}}}"
2024/12/16 14:48:26.272745282,"{'header': {'stamp': {'secs': 1734091251, 'nsecs': 199982239}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 199982239}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062436890800213, 'z': 0.0, 'w': 0.7079688210893487}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 199982239}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 199982239}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 199982239}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7074061959010722, 'w': 0.7068072396352304}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 199982239}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7067767416586953, 'z': 0.0, 'w': 0.7074366667414956}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 199982239}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00027389647901567465, 'w': 0.9999999624903587}}}"
2024/12/16 14:48:26.372957705,"{'header': {'stamp': {'secs': 1734091251, 'nsecs': 299927951}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 299927951}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062436890800213, 'z': 0.0, 'w': 0.7079688210893487}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 299927951}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 299927951}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 299927951}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7074061959010722, 'w': 0.7068072396352304}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 299927951}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7067767416586953, 'z': 0.0, 'w': 0.7074366667414956}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 299927951}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00027389647901567465, 'w': 0.9999999624903587}}}"
2024/12/16 14:48:26.472777892,"{'header': {'stamp': {'secs': 1734091251, 'nsecs': 399984184}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 399984184}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062436890800213, 'z': 0.0, 'w': 0.7079688210893487}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 399984184}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 399984184}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 399984184}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7074061959010722, 'w': 0.7068072396352304}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 399984184}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7067767416586953, 'z': 0.0, 'w': 0.7074366667414956}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 399984184}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00027389647901567465, 'w': 0.9999999624903587}}}"
2024/12/16 14:48:26.573290757,"{'header': {'stamp': {'secs': 1734091251, 'nsecs': 500042838}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 500042838}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062436890800213, 'z': 0.0, 'w': 0.7079688210893487}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 500042838}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 500042838}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 500042838}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7074061959010722, 'w': 0.7068072396352304}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 500042838}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7067767416586953, 'z': 0.0, 'w': 0.7074366667414956}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 500042838}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00027389647901567465, 'w': 0.9999999624903587}}}"
2024/12/16 14:48:26.675289431,"{'header': {'stamp': {'secs': 1734091251, 'nsecs': 600313512}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 600313512}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062436890800213, 'z': 0.0, 'w': 0.7079688210893487}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 600313512}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 600313512}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 600313512}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7074061959010722, 'w': 0.7068072396352304}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 600313512}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7067767416586953, 'z': 0.0, 'w': 0.7074366667414956}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 600313512}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00027389647901567465, 'w': 0.9999999624903587}}}"
2024/12/16 14:48:26.773553888,"{'header': {'stamp': {'secs': 1734091251, 'nsecs': 699888587}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 699888587}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062436890800213, 'z': 0.0, 'w': 0.7079688210893487}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 699888587}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 699888587}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 699888587}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7074061959010722, 'w': 0.7068072396352304}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 699888587}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7067767416586953, 'z': 0.0, 'w': 0.7074366667414956}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 699888587}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00027389647901567465, 'w': 0.9999999624903587}}}"
2024/12/16 14:48:26.872702960,"{'header': {'stamp': {'secs': 1734091251, 'nsecs': 799920896}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 799920896}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062436890800213, 'z': 0.0, 'w': 0.7079688210893487}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 799920896}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 799920896}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 799920896}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7074061959010722, 'w': 0.7068072396352304}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 799920896}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7067767416586953, 'z': 0.0, 'w': 0.7074366667414956}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 799920896}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00027389647901567465, 'w': 0.9999999624903587}}}"
2024/12/16 14:48:26.975215134,"{'header': {'stamp': {'secs': 1734091251, 'nsecs': 900190635}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 900190635}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062436890800213, 'z': 0.0, 'w': 0.7079688210893487}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 900190635}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 900190635}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 900190635}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7074061959010722, 'w': 0.7068072396352304}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 900190635}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7067767416586953, 'z': 0.0, 'w': 0.7074366667414956}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 900190635}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00027389647901567465, 'w': 0.9999999624903587}}}"
2024/12/16 14:48:27.71578736,"{'header': {'stamp': {'secs': 1734091251, 'nsecs': 999599258}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 999599258}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062436890800213, 'z': 0.0, 'w': 0.7079688210893487}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 999599258}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 999599258}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 999599258}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7074061959010722, 'w': 0.7068072396352304}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 999599258}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7067767416586953, 'z': 0.0, 'w': 0.7074366667414956}}}","{'header': {'stamp': {'secs': 1734091251, 'nsecs': 999599258}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00027389647901567465, 'w': 0.9999999624903587}}}"
